PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
1,06/01/2025,11:00:23 AM,1,1,Cade Starrick,,Right,Kcl groundsloths 2025,Tyler Pippin,,Left,Kcl merchants 2025,Windup,1,Top,0,0,0,Fastball,,BallCalled,,,,,,,84.79365983475820,-0.5766087324075640,-3.209824218948550,2458.9135796853200,204.53655397306300,12:45,5.349367756737440,3.60228809299484,6.0000001920000000,-22.054631484863000,17.571778033559600,5.963616660256150,2.974725030215190,1.1129410484312200,75.9265073792497,-4.754911891071900,-2.078893748389450,0.45306851631859400,,,,,,,,,,,,-4.320078409583570,9.703191740116580,-3.344010635916540,50.00000000000000,5.289561800354490,6.718341063079260,-123.05765381475300,-1.9164958198442500,-6.483392428766650,29.267229985382500,-17.611906518599700,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,fd329db8-26ad-4465-9ff8-d7a551fde967,85.04850937013780,5.35073350806445,3.6069735292475300,-0.5944030458224500,-3.2655623670372,76.13592704286820,2.9745498810150800,1.1093210944097800,-4.75605024755388,-2.1333634380317100,0.45286169922152000,6.487573415964170,16.332035563436300,-45.78847369245020,76.41040397454080,1714.6233216907100,-1762.476342273910,69.73093059700530,-0.6343398467246740,-0.7167703480247790,-0.2895742168249020,,,,,,,,,,,,,,,,,0.9959883813452620,0,,,medium,high,21.230636422913300,-7.229939853537110,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
2,06/01/2025,11:00:36 AM,1,2,Cade Starrick,,Right,Kcl groundsloths 2025,Tyler Pippin,,Left,Kcl merchants 2025,Windup,1,Top,0,1,0,Fastball,,InPlay,,LineDrive,Double,0,0,,84.67232224326970,-1.626334821782570,-5.136679596813540,2538.1237321794600,208.78655630540300,1:00,5.235346802668690,3.909971657405410,6.0000001920000000,-23.25133210779390,16.671316058627800,6.053781455512620,1.7797279379870900,-0.37237560199128600,75.9792269026951,-6.012818536549700,-3.994149668850050,0.45475888514413900,100.33188041668200,19.626665782259600,20.74230841254650,1881.167277797590,45.26154643164110,100.25663271361600,30.849673148882500,296.34287625680300,,31.130890807277900,3.052809722884270,-5.009968396228270,9.567353692081320,-3.493947857051040,50.00000000000000,5.088836031170830,10.831105832186900,-122.5467136155010,-4.203903974111010,-7.465048642498200,28.77030689114610,-17.918318802320700,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,d65b85dc-26e9-4761-9d3f-f7159fada486,84.92183047727530,5.236209301296370,3.914859833794940,-1.638008657522410,-5.195414655167210,76.18520384151200,1.7799324502734900,-0.3762064307082190,-6.008014021999400,-4.05179014877635,0.45455963938345600,6.6095636914001700,15.42274166241060,-50.76110129742710,56.232723989339500,1605.5035394586900,-1965.8154706477900,63.25552687220910,-0.5543838944375530,-0.7745152238735680,-0.3046057543388320,33.469603527847600,88.3773161990617,33.70047253507260,0.32345536098022000,2.2542718489697100,1.862409730154720,153.20775775001200,253.66608617110900,55.42255971732000,-5.92135287240272,0.295404573327505,0.40331667540070600,0.24664611831676200,-0.8811931409532160,,,0.9950677514080760,0,0.9960252531171220,58.56204476093580,medium,high,39.39054840959440,-23.27857945365450,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
3,06/01/2025,11:01:18 AM,2,1,Cade Starrick,,Right,Kcl groundsloths 2025,Lawson Alwan,,Left,Kcl merchants 2025,Stretch,1,Top,0,0,0,Fastball,,BallCalled,,,,,,,85.7962522553999,1.3514676465748900,2.2608573695523300,2457.9105817839100,199.3318517803430,12:45,5.525444825506340,-0.4189725674806360,6.0000001920000000,-22.85129284437610,15.929969846543400,4.890153750214350,4.878427476920060,2.0908580496948100,76.52567512509570,-2.9902357419336100,3.189706779312660,0.4482109837914260,,,,,,,,,,,,-1.8550758562485600,8.15147643629246,0.23189789648504400,50.0,5.6224476053973600,-5.068698239829330,-124.55402819093600,2.233663291209620,-2.842309757865980,30.767614381427100,-19.684522034958300,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,3fd06764-23be-4ab0-b5b7-b4dcba222beb,86.06180600236440,5.526315613861490,-0.4144165086233040,1.3396594560783600,2.2070243828313900,76.74139185718900,4.878687998494700,2.0874370121012200,-2.9850789723421500,3.1379039247181500,0.4479938245363370,5.395726683775440,14.530886916052200,-47.56501199248190,71.95933492450660,1658.4830266311700,-1814.0447840176500,67.4753198477817,-0.6367086338998870,-0.7380434412309050,-0.2233696361938750,,,,,,,,,,,,,,,,,0.9972003274333310,0,,,medium,high,25.236598567944000,38.82058540799430,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
4,06/01/2025,11:01:34 AM,2,2,Cade Starrick,,Right,Kcl groundsloths 2025,Lawson Alwan,,Left,Kcl merchants 2025,Stretch,1,Top,0,1,0,Fastball,,Foul,,,,,,,85.47214214036870,-1.173827214925380,-4.27612624430613,2392.9419160393000,207.4802032293150,1:00,5.298488244379680,3.432630716015270,6.0000001920000000,-21.68079063401600,17.398670291108900,6.562183616854310,2.3976095678929800,-0.002120561237511460,76.60431477234680,-5.273670093125780,-3.034602997872540,0.4499308836885390,,,,,,,,,,,,-4.997710243229780,9.80909029393372,-3.0874727357811100,50.00000000000000,5.190039263791930,9.059914835743900,-123.87831236173300,-3.2148396880659000,-7.606803051746680,29.478789075138100,-17.244048775362100,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,2ddbfaa5-6986-418a-aafb-588a646d9ce0,85.72521152114710,5.299828190761820,3.4374482581893300,-1.191242544252330,-4.333544687349860,76.81311126030360,2.3974172090730300,-0.005863948544975750,-5.275015756385700,-3.091115000962180,0.4497307373503950,7.10345312372357,16.212453660615500,-45.363901654346600,62.082685707558800,1681.2846032705300,-1702.7780525785700,70.26015098825850,-0.6233272085108760,-0.7115835286954810,-0.3242099209144080,,,,,,,,,,,,,,,,,0.9974451186537900,0,,,medium,high,34.12558286319710,10.422101372626000,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
5,06/01/2025,11:02:04 AM,2,3,Cade Starrick,,Right,Kcl groundsloths 2025,Lawson Alwan,,Left,Kcl merchants 2025,Stretch,1,Top,0,1,1,Fastball,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,75b512b0-b2ef-4848-b5d7-951721905e44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drew Wichtowski,,Kcl groundsloths 2025,2019-02
6,06/01/2025,11:02:12 AM,2,4,Cade Starrick,,Right,Kcl groundsloths 2025,Lawson Alwan,,Left,Kcl merchants 2025,Stretch,1,Top,0,2,1,Fastball,,Foul,,,,,,,86.28408314798490,-0.945795451708099,-4.60156421267707,2318.8239492147000,205.68078628131600,12:45,5.477149293904440,3.9393006985437200,6.0000001920000000,-21.85662859635820,16.535246418572400,5.548747900163630,2.7738245622760200,0.11581297051373300,77.2853496362253,-5.078950280535600,-3.552560013179150,0.445955150354328,,,,,,,,,,,,-4.566950575135460,9.26722092709558,-3.566886374073580,50.00000000000000,5.3872018425242300,9.888277519839110,-125.00517119544600,-2.751150600259220,-7.074839518355650,30.126508269251900,-17.817839734001800,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,5458b523-ca96-4121-b7b7-d097aede4f65,86.54020408179580,5.478146443643150,3.943707092562310,-0.9591006431913360,-4.654411879903200,77.49693390522220,2.773884141158680,0.11236359214345800,-5.076514815912250,-3.6044814977547300,0.4457565705589180,6.047736327650930,15.318172656750900,-49.180441399915900,41.76815309540160,1515.7664493880800,-1754.8209533628000,65.36789694195680,-0.5891101264088500,-0.7567719636314310,-0.28327628567174000,,,,,,,,,,,,,,,,,0.9965247964472760,0,,,medium,high,52.40866221413850,-24.205993461861800,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
7,06/01/2025,11:02:17 AM,2,5,Cade Starrick,,Right,Kcl groundsloths 2025,Lawson Alwan,,Left,Kcl merchants 2025,Stretch,1,Top,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,8b1cf85a-bafb-448e-96a8-290e6d9be2e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drew Wichtowski,,Kcl groundsloths 2025,2019-02
8,06/01/2025,11:02:37 AM,2,5,Cade Starrick,,Right,Kcl groundsloths 2025,Lawson Alwan,,Left,Kcl merchants 2025,Stretch,1,Top,0,2,2,Slider,,BallCalled,,,,,,,77.30068722264230,2.062584040208600,-3.2816767213373200,2439.3155325516900,64.93046394046800,8:15,4.8533730981296400,5.4986951358794700,6.0000001920000000,-47.90810396967270,0.11516692769791300,-9.87351985668287,2.781961949394000,1.6225926163324700,69.25813327233170,-7.004139266541690,-5.153916315948980,0.4987666317858320,,,,,,,,,,,,4.169133303224940,-0.6806362368121440,-5.225411752244850,50.000000000000000,4.994152694669560,6.699555922521250,-112.05943976762100,2.7118968805238600,5.154685824874270,25.467153388523500,-33.01558323499070,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,d755c4fe-bf9a-4650-84d3-d18eb02fb95b,77.50114507436850,4.843211786300500,5.49970401164453,2.182250548227710,-3.2941299372400200,69.39709921091210,2.7907292719693100,1.6221316223070600,-6.871873655052820,-5.160524009045090,0.49857566810386600,-9.751812655978490,-2.9482240179203000,-65.48396428860730,2.6204796336969900,1012.1888415339000,-2219.3994720244000,41.494789338511,0.17582083980383800,-0.9098451768159570,0.37585740183667200,,,,,,,,,,,,,,,,,0.9953144120679930,0,,,medium,high,92.3584316703273,-3.4689106912546300,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
9,06/01/2025,11:02:56 AM,2,6,Cade Starrick,,Right,Kcl groundsloths 2025,Lawson Alwan,,Left,Kcl merchants 2025,Stretch,1,Top,0,3,2,Fastball,,Foul,,,,,,,86.55373097692390,-1.8263119833024300,-4.248216039785480,2228.5550770503000,208.43284238075100,1:00,5.616854521545480,4.2216878195153500,6.0000001920000000,-20.124698433038800,17.980836544707300,7.3032792066167100,2.237180391073690,0.8747781525438440,77.63777660439340,-5.628560764539340,-2.866670056653560,0.4442889930683510,,,,,,,,,,,,-5.379905375503650,10.340008285053200,-3.8792474318208200,50.00000000000000,5.455972142057170,9.087855800911310,-125.41884581732300,-4.639621749851610,-8.39921169054697,30.058033364067200,-16.03102988464680,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,44622cd2-2632-423e-9dd8-ad69754b9f54,86.80572250880190,5.618500804829720,4.226378200403430,-1.8473195107670200,-4.304683841195950,77.846046713168,2.2366926047694200,0.8711092894653790,-5.634491315491240,-2.9225961051869100,0.44409686020863600,7.836259537380720,16.890219838743500,-39.28988883390200,50.54665692874420,1724.7945887909200,-1411.2198120506400,77.39519684987290,-0.6805946290772690,-0.6332443055069210,-0.36850047545998100,,,,,,,,,,,,,,,,,0.9965195517923900,0,,,medium,high,44.50800876413020,-37.003554537616900,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
10,06/01/2025,11:03:16 AM,3,1,Cade Starrick,,Right,Kcl groundsloths 2025,Lawson Alwan,,Left,Kcl merchants 2025,Stretch,1,Top,0,0,0,Fastball,,BallCalled,,,Walk,0,0,,80.53356364480150,-2.6742658467876000,-5.3139787209969300,1888.3535645583000,215.78975517690000,1:15,5.5150982016903000,3.4437438362086800,6.0000001920000000,-25.779415533844500,18.344295036928400,10.101490565247600,0.868825234010353,-0.667453298594957,72.53570003311030,-7.521597550970970,-3.408831604193770,0.47808766201351600,,,,,,,,,,,,-7.2194384208881600,10.803226755788000,-3.015513541830060,50.00000000000000,5.281205670212940,10.53865724585930,-116.46232876147200,-6.2132881332768400,-9.738643948190040,25.510948211957700,-17.601063055388900,KCL GroundSloths 2025,KCL Merchants 2025,,,,8e6503c4-43dd-4ba3-9b22-05e3088d1e6f,960e8184-ee0c-432f-854a-6cd0188da6b4,80.76524501517390,5.515585216252710,3.44944486139087,-2.6813162809687800,-5.38256937053149,72.72577021054720,0.8693492477237840,-0.6719423158411190,-7.511842737411560,-3.4775141349325000,0.4778861246826700,10.750887043347900,17.013729930848400,-29.00307369364490,59.90027845444630,1651.5421225322700,-915.5805820798400,87.45936955501090,-0.7094427685851010,-0.48485654342702500,-0.5114734503356990,,,,,,,,,,,,,,,,,0.9960900033060170,0,,,medium,high,36.089749390998300,-16.593067491534100,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
